"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1398","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202203","30","60,500","-","13","-","-","2007","원적로 344","-","중개거래","인천 부평구","-"
"1399","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202203","30","32,000","-","7","-","-","1991","부흥로243번길 39","-","직거래","-","-"
"1400","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202203","30","50,700","-","8","-","-","1986","부평문화로 37","-","중개거래","인천 부평구","-"
"1401","인천광역시 부평구 부평동","433-63","0433","0063","수인시티","39.9300","202203","30","9,500","-","3","-","-","2002","주부토로75번길 40","-","직거래","-","-"
"1402","인천광역시 부평구 부평동","118-51","0118","0051","영아이빌","35.1300","202203","30","13,000","-","5","-","-","2002","장제로156번길 23","20220415","중개거래","인천 부평구","-"
"1403","인천광역시 부평구 부평동","377-17","0377","0017","로뎀레뷰(377-17)","49.9300","202203","30","19,000","-","9","-","-","2014","부흥북로72번길 7","-","중개거래","인천 부평구","-"
"1404","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","16.7600","202203","30","12,500","-","10","-","-","2014","부평대로 132","-","중개거래","인천 부평구","-"
"1405","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","22.5300","202203","30","7,500","-","7","-","-","2012","대정로 83","-","중개거래","인천 부평구","-"
"1406","인천광역시 부평구 산곡동","137-3","0137","0003","한신(137-3)","64.3400","202203","30","30,000","-","6","-","-","1985","원적로416번길 20","-","중개거래","인천 부평구","-"
"1407","인천광역시 부평구 부개동","251-2","0251","0002","동원","59.5200","202203","29","19,000","-","3","-","-","1991","동수로128번길 27","-","중개거래","인천 부평구","-"
"1408","인천광역시 부평구 갈산동","171-5","0171","0005","정광","59.9300","202203","29","26,000","-","1","-","-","1990","평천로306번길 27","-","중개거래","인천 부평구","-"
"1409","인천광역시 부평구 산곡동","63-70","0063","0070","거산","59.1800","202203","29","20,800","-","1","-","-","1997","세월천로115번길 21","-","중개거래","인천 부평구","-"
"1410","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","59.9500","202203","29","30,800","-","9","-","-","1999","원적로269번길 15","-","중개거래","인천 부평구","-"
"1411","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.5600","202203","29","40,000","-","8","-","-","1996","길주남로 144","-","중개거래","인천 부평구","-"
"1412","인천광역시 부평구 삼산동","60-6","0060","0006","태산","54.4600","202203","29","19,000","-","6","-","-","1989","후정동로 50","-","직거래","-","-"
"1413","인천광역시 부평구 구산동","360","0360","0000","부평자이","59.9602","202203","28","40,000","-","9","-","-","2006","일신로 120","-","직거래","-","-"
"1414","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","84.8900","202203","28","35,000","-","11","-","-","1991","부흥로123번길 36","-","중개거래","인천 부평구","-"
"1415","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","59.9300","202203","27","37,500","-","8","-","-","2005","이규보로 79","-","중개거래","인천 부평구","-"
"1416","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.8900","202203","27","44,500","-","2","-","-","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"1417","인천광역시 부평구 부평동","433-13","0433","0013","금강캐슬","52.5200","202203","27","19,000","-","6","-","-","2003","주부토로 73","-","중개거래","인천 부평구","-"
"1418","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202203","27","38,300","-","4","-","-","1996","길주남로 144","-","중개거래","인천 부평구","-"
"1419","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9700","202203","27","40,000","-","15","-","-","1996","길주남로 143","-","중개거래","인천 부평구","-"
"1420","인천광역시 부평구 부평동","124-32","0124","0032","갤럭시","49.9700","202203","27","22,700","-","12","-","-","2015","장제로 160","-","중개거래","인천 부평구","-"
"1421","인천광역시 부평구 십정동","216","0216","0000","백영","60.0000","202203","26","22,500","-","6","-","-","1997","경원대로 1086","-","중개거래","인천 부평구 인천 서구","-"
"1422","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202203","26","50,850","-","6","-","-","1986","경원대로 1269","-","중개거래","인천 부평구","-"
"1423","인천광역시 부평구 부평동","442-33","0442","0033","베네스트진","39.6100","202203","26","14,800","-","5","-","-","2014","부평대로88번길 24","-","중개거래","인천 부평구","-"
"1424","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202203","26","49,000","-","8","-","-","1996","부흥로 246","-","중개거래","인천 부평구","-"
"1425","인천광역시 부평구 산곡동","63-58","0063","0058","인우","61.9200","202203","26","19,500","-","5","-","-","1984","세월천로81번길 20","-","중개거래","인천 부평구","-"
"1426","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202203","26","46,500","-","3","-","-","1996","부흥로 246","-","중개거래","인천 부평구","-"
"1427","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202203","26","35,500","-","3","-","-","1992","굴포로 81","-","중개거래","인천 부평구","-"
"1428","인천광역시 부평구 삼산동","191","0191","0000","대보","56.3400","202203","26","29,000","-","3","-","-","1985","후정동로 5","-","중개거래","인천 부평구","-"
"1429","인천광역시 부평구 삼산동","191","0191","0000","대보","56.3400","202203","26","29,000","-","1","-","-","1985","후정동로 5","-","중개거래","인천 부평구","-"
"1430","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202203","25","27,500","-","12","-","-","1994","부평북로 313","-","중개거래","인천 부평구","-"
"1431","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202203","25","39,000","-","12","-","-","1998","세월천로 16","-","중개거래","인천 부평구","-"
"1432","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202203","24","38,900","-","20","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"1433","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202203","24","43,500","-","15","-","-","1991","부일로113번길 11","-","중개거래","인천 부평구","-"
"1434","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202203","24","44,000","-","13","-","-","1991","부일로113번길 11","-","중개거래","인천 부평구","-"
"1435","인천광역시 부평구 부평동","378-9","0378","0009","남송","78.1100","202203","24","22,000","-","7","-","-","2011","장제로155번길 7","-","중개거래","인천 부평구","-"
"1436","인천광역시 부평구 부평동","505-4","0505","0004","삼성캐슬(505-4)","49.8400","202203","24","15,700","-","9","-","-","2013","장제로52번길 9","-","직거래","-","-"
"1437","인천광역시 부평구 부평동","496-10","0496","0010","카리스뷰","48.9500","202203","24","26,200","-","11","-","-","2015","장제로52번길 35","-","중개거래","인천 부평구","-"
"1438","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202203","24","46,000","-","1","-","-","1986","부평문화로 37","-","중개거래","인천 부평구","-"
"1439","인천광역시 부평구 산곡동","82-116","0082","0116","동원(82-116)","43.4700","202203","24","22,000","-","4","-","-","1990","원적로287번길 35","-","중개거래","인천 부평구","-"
"1440","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","134.9650","202203","24","80,500","-","6","-","-","1999","부개로 58","-","중개거래","인천 부평구","-"
"1441","인천광역시 부평구 부평동","135-8","0135","0008","청담아이리스","42.4000","202203","23","17,100","-","8","-","-","2015","부평문화로115번길 16","-","직거래","-","-"
"1442","인천광역시 부평구 부평동","492-1","0492","0001","송림(492-1)","39.9100","202203","23","11,000","-","2","-","-","2001","부일로 27-1","-","중개거래","인천 부평구","-"
"1443","인천광역시 부평구 부평동","503-4","0503","0004","힐캐슬","44.4800","202203","23","20,000","-","6","-","-","2015","동수천로 3","-","직거래","-","-"
"1444","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202203","23","26,000","-","13","-","-","1989","충선로 191","-","중개거래","인천 부평구","-"
"1445","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202203","23","45,000","-","1","-","-","1988","장제로 234","-","중개거래","인천 부평구","-"
"1446","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202203","23","43,000","-","14","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"1447","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","46.5200","202203","22","29,000","-","9","-","-","2005","이규보로61번길 21","-","중개거래","인천 부평구","-"
"1448","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9700","202203","22","30,300","-","6","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구","-"
"1449","인천광역시 부평구 갈산동","171-5","0171","0005","정광","59.9300","202203","22","18,000","-","4","-","-","1990","평천로306번길 27","-","직거래","-","-"
"1450","인천광역시 부평구 부평동","439-2","0439","0002","태강CITY","49.8700","202203","22","27,000","-","15","-","-","2018","부평대로 108","-","직거래","-","-"
"1451","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9450","202203","22","46,000","-","14","-","-","1990","마장로 121","-","중개거래","인천 부평구","-"
"1452","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","84.9800","202203","21","66,600","-","10","-","-","2011","영성동로18번길 20","-","중개거래","인천 부평구","-"
"1453","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202203","21","41,000","-","13","-","-","2000","영성중로 57","-","중개거래","인천 부평구","-"
"1454","인천광역시 부평구 부평동","417-42","0417","0042","마이홈","48.7100","202203","21","21,500","-","4","-","-","2013","신트리로8번길 14","-","직거래","-","-"
"1455","인천광역시 부평구 부개동","308-5","0308","0005","현대","84.9800","202203","21","43,000","-","6","-","-","1993","경인로1083번길 32","-","중개거래","인천 부평구","-"
"1456","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202203","21","35,000","-","6","-","-","1989","부영로 196","-","중개거래","인천 부평구","-"
"1457","인천광역시 부평구 청천동","390-5","0390","0005","무지개","59.9200","202203","21","23,500","-","6","-","-","1993","부평북로 123","-","중개거래","인천 부평구","-"
"1458","인천광역시 부평구 산곡동","38-26","0038","0026","진흥","46.2600","202203","20","20,000","-","5","-","-","1988","산청로 40","-","중개거래","인천 부평구","-"
"1459","인천광역시 부평구 부평동","546-43","0546","0043","포커스뷰","49.1000","202203","20","21,600","-","7","-","-","2016","경원대로1377번길 29-7","-","중개거래","경기 부천시","-"
"1460","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","55.1200","202203","20","22,650","-","14","-","-","1990","후정동로47번길 4","-","중개거래","인천 부평구","-"
"1461","인천광역시 부평구 산곡동","311-76","0311","0076","현대(311-76)","78.9570","202203","20","31,000","-","10","-","-","1991","마장로144번길 87","20220504","중개거래","인천 부평구","-"
"1462","인천광역시 부평구 부평동","470-2","0470","0002","무한레뷰","40.5800","202203","20","20,500","-","7","-","-","2014","충선로8번길 5","-","중개거래","인천 부평구","-"
"1463","인천광역시 부평구 산곡동","82-116","0082","0116","동원(82-116)","51.9300","202203","19","25,000","-","5","-","-","1990","원적로287번길 35","-","중개거래","서울 동대문구 인천 부평구","-"
"1464","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","115.0311","202203","19","78,000","-","7","-","-","2007","원적로 344","-","중개거래","인천 부평구","-"
"1465","인천광역시 부평구 부평동","135-8","0135","0008","청담아이리스","44.8500","202203","19","23,000","-","6","-","-","2015","부평문화로115번길 16","-","직거래","-","-"
"1466","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202203","19","34,000","-","6","-","-","2000","부평북로 463","-","중개거래","인천 부평구","-"
"1467","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202203","19","40,000","-","7","-","-","1998","세월천로 16","-","중개거래","인천 부평구","-"
"1468","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","59.9300","202203","19","34,000","-","5","-","-","2005","이규보로 79","-","중개거래","인천 부평구","-"
"1469","인천광역시 부평구 십정동","186-7","0186","0007","한국","60.0000","202203","19","25,000","-","2","-","-","1998","이규보로95번길 24","-","중개거래","인천 부평구","-"
"1470","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.5600","202203","19","39,500","-","3","-","-","1996","길주남로 144","-","중개거래","인천 부평구","-"
"1471","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.8000","202203","19","36,500","-","1","-","-","1998","동수천로 118","-","중개거래","인천 부평구","-"
"1472","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","41.4400","202203","19","26,400","-","12","-","-","1989","안남로 91","-","중개거래","인천 부평구","-"
"1473","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202203","19","50,000","-","12","-","-","1985","경원대로 1269","-","중개거래","경기 광명시 인천 부평구","-"
"1474","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","41.2900","202203","19","22,950","-","6","-","-","1986","원적로416번길 38","-","중개거래","인천 부평구","-"
"1475","인천광역시 부평구 산곡동","82-116","0082","0116","동원(82-116)","49.0800","202203","19","20,700","-","6","-","-","1990","원적로287번길 38","-","중개거래","서울 동대문구 인천 부평구","-"
"1476","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","46.8000","202203","19","19,500","-","9","-","-","1989","길주로326번길 45","20220426","중개거래","인천 부평구","-"
"1477","인천광역시 부평구 십정동","607","0607","0000","동암신동아","130.8000","202203","18","56,250","-","9","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"1478","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","84.9200","202203","18","56,000","-","5","-","-","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"1479","인천광역시 부평구 부평동","417-43","0417","0043","에이플러스","38.3400","202203","18","17,700","-","8","-","-","2013","신트리로8번길 10","-","중개거래","인천 부평구","-"
"1480","인천광역시 부평구 부평동","507-2","0507","0002","M-City","19.3900","202203","18","11,500","-","13","-","-","2014","장제로 62","-","직거래","-","-"
"1481","인천광역시 부평구 부평동","161-12","0161","0012","현대렉스힐","38.9800","202203","18","13,000","-","14","-","-","2013","동수천로 1","-","직거래","-","-"
"1482","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","46.8000","202203","18","19,800","-","10","-","-","1989","길주로326번길 45","-","중개거래","인천 부평구","-"
"1483","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202203","18","46,600","-","7","-","-","1989","안남로 91","-","중개거래","경기 광명시 인천 부평구","-"
"1484","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202203","18","23,000","-","3","-","-","1994","부평북로 313","-","직거래","-","-"
"1485","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202203","18","38,500","-","7","-","-","2000","부평북로 463","-","중개거래","인천 부평구","-"
"1486","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","46.8000","202203","18","19,800","-","10","-","-","1989","길주로326번길 45","20220418","중개거래","인천 부평구","-"
"1487","인천광역시 부평구 부평동","492-1","0492","0001","송림(492-1)","39.9100","202203","17","13,200","-","5","-","-","2001","부일로 27-1","20220328","중개거래","서울 강남구","-"
"1488","인천광역시 부평구 삼산동","254","0254","0000","한국","49.9500","202203","17","20,000","-","3","-","-","1989","평천로 395","-","직거래","-","-"
"1489","인천광역시 부평구 부평동","492-1","0492","0001","송림(492-1)","39.9100","202203","17","13,200","-","5","-","-","2001","부일로 27-1","-","중개거래","서울 강남구","-"
"1490","인천광역시 부평구 청천동","300","0300","0000","삼익","42.9300","202203","16","26,000","-","8","-","-","1986","부평대로167번길 43","-","중개거래","인천 부평구","-"
"1491","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202203","16","49,500","-","6","-","-","2000","영성중로 16","-","중개거래","인천 부평구","-"
"1492","인천광역시 부평구 갈산동","171-5","0171","0005","정광","59.9300","202203","16","25,000","-","4","-","-","1990","평천로306번길 27","-","중개거래","인천 부평구","-"
"1493","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","41.0200","202203","16","21,500","-","1","-","-","1989","부영로 165","-","중개거래","인천 부평구","-"
"1494","인천광역시 부평구 부평동","124-13","0124","0013","신승캐슬","45.8500","202203","16","21,900","-","3","-","-","2015","장제로 166","-","직거래","-","-"
"1495","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","59.4568","202203","15","36,000","-","9","-","-","2020","평천로141번길 11","-","중개거래","인천 부평구","-"
"1496","인천광역시 부평구 부개동","296-2","0296","0002","리노빌","59.7965","202203","14","30,200","-","12","-","-","2003","수변로9번길 10","-","중개거래","인천 부평구","-"
"1497","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202203","14","57,250","-","14","-","-","1998","안남로 272","-","중개거래","인천 부평구","-"
"1498","인천광역시 부평구 청천동","300","0300","0000","삼익","42.9300","202203","14","25,600","-","5","-","-","1986","부평대로167번길 43","-","중개거래","인천 부평구","-"
"1499","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","41.3000","202203","14","27,000","-","12","-","-","1992","굴포로 81","-","중개거래","인천 부평구","-"
"1500","인천광역시 부평구 산곡동","306-3","0306","0003","우성4차","136.1600","202203","14","59,800","-","11","-","-","1991","안남로123번길 46","20220811","중개거래","인천 부평구","-"
"1501","인천광역시 부평구 산곡동","120-8","0120","0008","대운","53.1100","202203","14","27,500","-","5","-","-","1985","마장로324번길 27-8","-","중개거래","서울 서초구","-"
"1502","인천광역시 부평구 십정동","187-22","0187","0022","동보","24.4800","202203","14","9,600","-","11","-","-","1998","상정로 11","-","중개거래","인천 부평구","-"
"1503","인천광역시 부평구 부평동","495-3","0495","0003","헤르메스아파트A동","51.3000","202203","13","26,000","-","14","-","-","2016","부일로 12","-","중개거래","경기 부천시","-"
"1504","인천광역시 부평구 십정동","186-7","0186","0007","한국","59.2800","202203","12","33,000","-","7","-","-","1998","이규보로95번길 24","-","중개거래","인천 남동구","-"
"1505","인천광역시 부평구 부평동","557-16","0557","0016","수인씨티","49.0100","202203","12","14,800","-","3","-","-","2002","장제로75번길 6-4","-","중개거래","인천 부평구","-"
"1506","인천광역시 부평구 부평동","433-63","0433","0063","수인시티","39.9300","202203","12","15,800","-","4","-","-","2002","주부토로75번길 40","-","중개거래","인천 부평구","-"
"1507","인천광역시 부평구 부평동","433-47","0433","0047","유토피아","61.8500","202203","12","25,500","-","11","-","-","2017","부흥북로 17","-","중개거래","인천 부평구","-"
"1508","인천광역시 부평구 부평동","468-10","0468","0010","TJ미다스뷰1차","45.5300","202203","12","22,000","-","13","-","-","2016","충선로 22","-","중개거래","인천 부평구","-"
"1509","인천광역시 부평구 부평동","151-12","0151","0012","JH타워","49.8900","202203","12","18,000","-","5","-","-","2015","대정로 67","-","중개거래","인천 미추홀구 인천 부평구","-"
"1510","인천광역시 부평구 삼산동","191","0191","0000","대보","56.3400","202203","12","29,000","-","3","-","-","1985","후정동로 5","-","중개거래","인천 부평구","-"
"1511","인천광역시 부평구 구산동","360","0360","0000","부평자이","59.9602","202203","12","40,500","-","3","-","-","2006","일신로 120","-","중개거래","인천 부평구","-"
"1512","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202203","12","89,000","-","15","-","-","2004","굴포로 158","-","중개거래","인천 부평구","-"
"1513","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","84.6000","202203","12","41,000","-","2","-","-","2005","이규보로 79","-","중개거래","인천 부평구","-"
"1514","인천광역시 부평구 산곡동","306-3","0306","0003","우성4차","108.9500","202203","11","40,000","-","7","-","-","1991","안남로123번길 46","-","중개거래","인천 부평구","-"
"1515","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202203","11","55,000","-","3","-","-","1999","원적로 361","-","중개거래","인천 부평구","-"
"1516","인천광역시 부평구 산곡동","307","0307","0000","현대1차","131.1600","202203","11","72,000","-","9","-","-","1985","경원대로 1269","-","중개거래","인천 부평구","-"
"1517","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202203","11","33,500","-","14","-","-","1986","경원대로 1269","-","중개거래","인천 부평구","-"
"1518","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9700","202203","11","29,000","-","13","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구","-"
"1519","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","133.4480","202203","11","47,000","-","16","-","-","1993","안남로 260","20220705","직거래","-","-"
"1520","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202203","11","67,000","-","2","-","-","2004","체육관로 57","-","중개거래","인천 부평구","-"
"1521","인천광역시 부평구 부평동","134-14","0134","0014","우일(101동)","39.9000","202203","11","16,000","-","6","-","-","2002","장제로 108","-","중개거래","인천 계양구","-"
"1522","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9930","202203","11","70,500","-","9","-","-","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"1523","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","16.7600","202203","11","12,500","-","7","-","-","2014","부평대로 132","-","중개거래","인천 부평구","-"
"1524","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202203","11","33,200","-","19","-","-","1998","부개로 11","-","직거래","-","-"
"1525","인천광역시 부평구 부평동","146-26","0146","0026","라일플로리스","19.3300","202203","10","7,200","-","15","-","-","2012","장제로 125","20220310","중개거래","인천 부평구","-"
"1526","인천광역시 부평구 십정동","406-3","0406","0003","동암비버리씨티","12.0885","202203","10","6,700","-","8","-","-","2014","열우물로25번길 14-3","-","중개거래","인천 남동구","-"
"1527","인천광역시 부평구 부평동","576-3","0576","0003","SR벨리체2차","48.8100","202203","10","18,600","-","10","-","-","2014","대정로 74","-","직거래","-","-"
"1528","인천광역시 부평구 부평동","147-13","0147","0013","로뎀레뷰","49.8200","202203","10","16,800","-","5","-","-","2011","부평문화로105번길 51","-","중개거래","인천 부평구","-"
"1529","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202203","10","46,700","-","15","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"1530","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202203","09","32,000","-","3","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"1531","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202203","09","33,700","-","11","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"1532","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202203","09","44,000","-","9","-","-","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"1533","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9600","202203","09","48,900","-","7","-","-","2012","동수로120번길 43","-","중개거래","경기 부천시","-"
"1534","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202203","09","30,500","-","3","-","-","1989","부영로 165","-","중개거래","인천 부평구","-"
"1535","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202203","09","35,000","-","1","-","-","1992","굴포로 81","-","중개거래","인천 부평구","-"
"1536","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202203","08","49,000","-","19","-","-","2003","마장로220번길 13","-","중개거래","인천 부평구","-"
"1537","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","62.5000","202203","08","24,750","-","11","-","-","1990","후정동로47번길 4","-","중개거래","경기 부천시 인천 부평구","-"
"1538","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202203","08","47,000","-","9","-","-","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"1539","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202203","07","31,600","-","1","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"1540","인천광역시 부평구 십정동","577-3","0577","0003","신태양","38.7500","202203","07","8,500","-","3","-","-","1987","경인로759번길 5","-","중개거래","인천 부평구","-"
"1541","인천광역시 부평구 산곡동","185-17","0185","0017","한양(185-17)","84.6750","202203","07","40,000","-","1","-","-","1993","마장로272번길 20","-","직거래","-","-"
"1542","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202203","07","42,500","-","13","-","-","1998","안남로 272","-","중개거래","인천 부평구","-"
"1543","인천광역시 부평구 부평동","431-30","0431","0030","벨라로사","14.8900","202203","07","5,900","-","9","-","-","2011","부흥북로5번길 17","-","직거래","-","-"
"1544","인천광역시 부평구 십정동","187-22","0187","0022","동보","141.9200","202203","06","42,000","-","20","-","-","1998","상정로 11","-","중개거래","인천 남동구 인천 부평구","-"
"1545","인천광역시 부평구 산곡동","222","0222","0000","한신휴","59.9460","202203","05","38,800","-","17","-","-","2003","마장로220번길 13","-","중개거래","인천 미추홀구 인천 부평구","-"
"1546","인천광역시 부평구 부평동","146-23","0146","0023","리젠시아","49.9500","202203","05","18,200","-","9","-","-","2013","장제로 115","-","중개거래","인천 부평구","-"
"1547","인천광역시 부평구 청천동","399-6","0399","0006","광명","59.9750","202203","05","22,800","-","12","-","-","1995","평천로153번길 13","-","중개거래","인천 부평구","-"
"1548","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9700","202203","05","31,000","-","16","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구 인천 서구","-"
"1549","인천광역시 부평구 삼산동","40-1","0040","0001","현대","59.9300","202203","04","31,900","-","15","-","-","1995","부평북로 407","-","중개거래","인천 부평구","-"
"1550","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202203","04","65,000","-","19","-","-","2005","수변로 333","-","중개거래","인천 부평구","-"
"1551","인천광역시 부평구 부평동","134-15","0134","0015","DH씨밀레","49.4600","202203","04","19,000","-","8","-","-","2013","장제로110번길 4","-","중개거래","인천 부평구","-"
"1552","인천광역시 부평구 부평동","379-77","0379","0077","케이(2동)","56.9000","202203","04","25,700","-","10","-","-","2014","주부토로66번길 65","-","중개거래","인천 부평구","-"
"1553","인천광역시 부평구 부평동","576-3","0576","0003","SR벨리체2차","47.6400","202203","04","19,000","-","11","-","-","2014","대정로 74","-","중개거래","인천 부평구","-"
"1554","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202203","04","41,500","-","20","-","-","1996","길주남로 144","-","중개거래","인천 부평구","-"
"1555","인천광역시 부평구 청천동","399-6","0399","0006","광명","59.9750","202203","04","21,200","-","3","-","-","1995","평천로153번길 13","-","중개거래","인천 부평구","-"
"1556","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","52.2900","202203","04","31,800","-","2","-","-","1989","안남로 91","-","중개거래","인천 부평구","-"
