"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-08-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2390","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202403","14","51,400","108","3","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.04.18"
"2391","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","134.7156","202403","14","76,000","106","19","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.04.18"
"2392","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202403","14","37,800","-","23","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구","-"
"2393","인천광역시 부평구 산곡동","145","0145","0000","경남3차","59.7150","202403","14","24,600","310","9","개인","개인","1992","마장로272번길 76","-","중개거래","인천 부평구","24.06.07"
"2394","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","59.8800","202403","14","27,000","104","3","개인","개인","1997","원적로 361","-","중개거래","인천 부평구","24.04.26"
"2395","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","52.2900","202403","14","23,000","213","12","개인","개인","1989","안남로 91","-","중개거래","인천 계양구, 인천 부평구","24.04.26"
"2396","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","84.9900","202403","14","34,700","제502동","15","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.04.26"
"2397","인천광역시 부평구 십정동","186-7","0186","0007","한국","60.0000","202403","14","20,950","101","4","개인","개인","1998","이규보로95번길 24","-","중개거래","인천 부평구","24.04.22"
"2398","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202403","13","62,000","710","22","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","24.07.24"
"2399","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202403","13","42,500","108","14","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.04.26"
"2400","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.7400","202403","13","58,500","105","15","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","24.05.16"
"2401","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","84.8700","202403","13","31,000","404","4","개인","개인","1994","안남로206번길 18","-","중개거래","인천 부평구","24.06.07"
"2402","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202403","13","39,900","제122","14","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.08"
"2403","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202403","13","27,000","410","14","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.04.26"
"2404","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202403","13","19,900","제103","11","개인","개인","1994","부평북로 313","-","중개거래","인천 부평구","24.04.12"
"2405","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202403","13","41,000","601","3","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","24.04.12"
"2406","인천광역시 부평구 부평동","126-9","0126","0009","유진마젤란주상복합","70.0920","202403","13","27,500","1","9","개인","개인","2005","장제로 150","-","중개거래","인천 부평구","24.06.03"
"2407","인천광역시 부평구 부평동","204-45","0204","0045","무한레뷰8차","41.2853","202403","13","16,000","-","3","개인","개인","2016","대정로 44","-","중개거래","인천 부평구","24.05.30"
"2408","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202403","13","32,000","104","12","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.05.14"
"2409","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","59.9950","202403","12","45,000","105","6","개인","개인","2011","안남로 269","-","중개거래","인천 부평구","24.04.22"
"2410","인천광역시 부평구 부개동","442-3","0442","0003","한국","84.0200","202403","12","27,300","101","12","개인","개인","1992","동수로120번길 11","-","중개거래","인천 부평구","24.05.17"
"2411","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202403","12","28,000","310","11","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","24.06.10"
"2412","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202403","12","35,800","제6","5","개인","개인","1991","부일로113번길 11","-","중개거래","인천 부평구","24.05.20"
"2413","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.0500","202403","12","40,500","504","1","개인","개인","2000","영성중로 16","-","중개거래","인천 부평구","24.05.31"
"2414","인천광역시 부평구 부평동","534-96","0534","0096","두산위브","59.7600","202403","12","37,000","104","14","개인","개인","2005","경원대로1344번길 8","-","중개거래","인천 부평구","24.05.29"
"2415","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202403","12","20,500","10","14","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.03.29"
"2416","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202403","12","25,300","102","11","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","24.05.31"
"2417","인천광역시 부평구 삼산동","191","0191","0000","대보","63.9000","202403","12","19,000","8","3","개인","개인","1985","후정동로 5","-","직거래","-","24.03.19"
"2418","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","108.6200","202403","12","46,900","203","8","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","24.05.16"
"2419","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","72.9400","202403","12","31,000","116","7","개인","개인","1990","부영로 165","-","중개거래","인천 부평구","24.04.26"
"2420","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202403","12","28,000","6","5","개인","개인","1991","마장로264번길 36","-","중개거래","인천 부평구","24.06.10"
"2421","인천광역시 부평구 산곡동","274","0274","0000","경남2차","59.7200","202403","12","19,500","203","15","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","24.04.19"
"2422","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","84.4300","202403","12","30,000","102","3","개인","개인","1990","안남로222번길 27","-","중개거래","인천 부평구","24.05.29"
"2423","인천광역시 부평구 산곡동","506","0506","0000","신명스카이뷰","84.9937","202403","12","31,000","101","3","개인","개인","2007","원적로 270","-","직거래","-","24.04.11"
"2424","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202403","12","33,400","104","14","개인","개인","1993","부평대로278번길 42","-","중개거래","인천 부평구","24.04.03"
"2425","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202403","11","32,500","201","7","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.05.16"
"2426","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202403","11","21,000","402","1","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.06.03"
"2427","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202403","11","28,000","410","5","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.04.09"
"2428","인천광역시 부평구 부개동","104-5","0104","0005","신삼호(B동)","41.5500","202403","11","17,000","B","5","개인","개인","1981","부평문화로153번길 10-9","-","직거래","-","24.03.18"
"2429","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202403","11","32,500","1","9","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.05.03"
"2430","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.5800","202403","11","42,700","216","3","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.04.25"
"2431","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202403","11","36,400","108","14","개인","개인","1997","원적로 361","-","중개거래","인천 부평구","24.05.24"
"2432","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","41.0200","202403","11","17,900","103","6","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","24.03.22"
"2433","인천광역시 부평구 청천동","397","0397","0000","동양","45.5200","202403","10","14,500","7","1","개인","개인","1982","안남로417번길 35","-","중개거래","인천 부평구","24.04.05"
"2434","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202403","10","19,500","10","10","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.04.15"
"2435","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","84.9900","202403","10","32,000","제509동","9","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.05.27"
"2436","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202403","10","33,500","217","17","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.06.27"
"2437","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","84.7447","202403","10","51,000","105동","15","개인","개인","2023","안남로15번길 24","-","중개거래","인천 부평구","24.06.10"
"2438","인천광역시 부평구 부평동","947","0947","0000","래미안부평","114.9920","202403","10","76,000","114","7","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","24.05.28"
"2439","인천광역시 부평구 청천동","397","0397","0000","동양","40.5600","202403","09","13,300","3","2","개인","개인","1982","안남로417번길 35","-","직거래","-","24.03.11"
"2440","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202403","09","21,300","401","20","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.05.17"
"2441","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202403","09","19,500","206","19","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","24.03.20"
"2442","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202403","09","21,000","203","2","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","24.05.31"
"2443","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202403","09","33,500","103","11","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.04.25"
"2444","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202403","09","22,500","101","9","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","24.05.09"
"2445","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202403","09","36,650","106","8","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","24.07.15"
"2446","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","09","29,800","제105","12","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.04.30"
"2447","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","09","31,000","제120","11","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.07.30"
"2448","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202403","09","36,000","제2","5","개인","개인","1991","부일로113번길 11","-","중개거래","인천 부평구","24.05.08"
"2449","인천광역시 부평구 부개동","477-5","0477","0005","동아","37.4400","202403","09","25,500","제5","5","개인","개인","1988","길주남로113번길 12","-","중개거래","인천 부평구","24.03.29"
"2450","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202403","09","34,600","가","6","개인","개인","1988","장제로 234","-","중개거래","인천 부평구","24.04.02"
"2451","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202403","09","26,000","708","2","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","24.03.29"
"2452","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202403","09","23,000","713","1","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","24.04.26"
"2453","인천광역시 부평구 부개동","270","0270","0000","반도그린힐","59.9800","202403","09","19,000","-","4","개인","개인","2002","경인로 1038","-","중개거래","인천 부평구","24.06.28"
"2454","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202403","09","22,500","제508동","7","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.04.23"
"2455","인천광역시 부평구 산곡동","179-69","0179","0069","현대(179-69)","59.6150","202403","09","19,200","201","5","개인","개인","2001","원적로269번길 55-5","-","중개거래","인천 남동구, 인천 미추홀구","24.03.25"
"2456","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.4500","202403","09","30,500","205","2","개인","개인","1988","안남로 91","-","중개거래","인천 부평구","24.04.29"
"2457","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","84.8400","202403","09","35,800","105","9","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","24.06.17"
"2458","인천광역시 부평구 산곡동","145","0145","0000","경남3차","84.8700","202403","09","31,000","308","20","개인","개인","1992","마장로272번길 76","-","중개거래","인천 부평구","24.04.30"
"2459","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202403","09","56,000","107","15","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.05.03"
"2460","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","66.3137","202403","09","41,000","105동","22","개인","개인","2021","상정로 41","-","중개거래","인천 부평구","24.06.17"
"2461","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.8477","202403","09","35,000","104동","18","개인","개인","2021","상정로 41","-","중개거래","인천 부평구","24.05.29"
"2462","인천광역시 부평구 십정동","609","0609","0000","부평금호어울림","84.7900","202403","09","39,000","105","12","개인","개인","2008","경원대로1110번길 20","-","중개거래","인천 부평구","24.04.25"
"2463","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","59.9300","202403","09","45,700","104동","5","개인","개인","2020","동수로 80","-","중개거래","인천 부평구","24.05.07"
"2464","인천광역시 부평구 부평동","160-20","0160","0020","젬펠리스","18.4600","202403","09","4,500","-","6","개인","개인","2012","대정로90번길 23","20240315","중개거래","인천 부평구","-"
"2465","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202403","09","37,800","104","2","개인","개인","2006","일신로 120","-","중개거래","인천 부평구","24.05.09"
"2466","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","84.4600","202403","08","30,000","103","3","개인","개인","2005","이규보로 79","-","중개거래","인천 부평구","24.05.08"
"2467","인천광역시 부평구 부평동","947","0947","0000","래미안부평","59.9230","202403","08","48,500","112","4","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","24.04.25"
"2468","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","59.9300","202403","08","45,700","102동","4","개인","개인","2020","동수로 80","-","중개거래","인천 부평구","24.05.24"
"2469","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202403","08","21,800","11","6","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.04.26"
"2470","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202403","08","34,000","-","7","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구","-"
"2471","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202403","08","32,500","122","14","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","24.07.15"
"2472","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202403","07","49,000","107","3","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.06.28"
"2473","인천광역시 부평구 부평동","160-20","0160","0020","젬펠리스","18.4600","202403","07","4,500","-","6","개인","개인","2012","대정로90번길 23","-","중개거래","인천 부평구","24.03.15"
"2474","인천광역시 부평구 부평동","375-2","0375","0002","예승파크뷰","48.7000","202403","07","18,000","1","11","개인","개인","2012","장제로 181-1","-","중개거래","인천 부평구","24.04.30"
"2475","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202403","07","33,800","6","4","개인","개인","1987","부평문화로 37","-","중개거래","인천 부평구","24.06.18"
"2476","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","133.7100","202403","07","47,800","제107","1","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.07"
"2477","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.9400","202403","07","38,500","제123","20","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.30"
"2478","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202403","07","30,000","507","11","개인","개인","1998","부개로 11","-","중개거래","인천 계양구, 인천 부평구","24.06.10"
"2479","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202403","07","19,300","319","13","개인","개인","1996","길주남로 144","-","직거래","-","24.03.07"
"2480","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","115.0311","202403","07","58,000","102","3","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.04.19"
"2481","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","84.9600","202403","07","29,500","209","7","개인","개인","1989","안남로 91","-","직거래","-","24.03.12"
"2482","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202403","07","38,000","103","17","개인","개인","2003","마장로220번길 13","-","중개거래","인천 남동구, 인천 부평구","24.04.16"
"2483","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202403","07","33,000","210","15","개인","개인","1989","안남로 91","-","중개거래","인천 부평구","24.05.30"
"2484","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","66.3137","202403","06","40,700","105동","18","개인","개인","2021","상정로 41","-","중개거래","인천 부평구","24.04.25"
"2485","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202403","06","37,450","116","1","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.05.09"
"2486","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202403","06","43,000","101","17","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.05.16"
"2487","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202403","06","54,500","113","7","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.04.11"
"2488","인천광역시 부평구 산곡동","534","0534","0000","부평두산위브더파크","59.9316","202403","06","44,400","103동","7","개인","개인","2022","마곡로 14","-","중개거래","인천 부평구","24.03.29"
"2489","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202403","06","41,500","118","4","개인","개인","2005","굴포로 105","-","중개거래","경기 남양주시, 인천 부평구","24.06.20"
"2490","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202403","06","23,500","103","20","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","24.03.20"
"2491","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202403","06","34,200","204","8","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","24.05.28"
"2492","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202403","06","61,000","704","9","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","24.04.19"
"2493","인천광역시 부평구 삼산동","191","0191","0000","대보","63.9000","202403","06","21,000","9","4","개인","개인","1985","후정동로 5","-","중개거래","경기 부천시소사구, 인천 부평구","24.04.03"
"2494","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9959","202403","06","44,000","102동","22","개인","개인","2022","경인로1024번길 21","-","중개거래","인천 부평구","24.07.22"
"2495","인천광역시 부평구 산곡동","145","0145","0000","경남3차","123.9300","202403","06","39,000","312","18","개인","개인","1992","마장로272번길 76","-","중개거래","인천 부평구","24.04.05"
"2496","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202403","06","32,600","-","1","개인","개인","1992","갈월서로 45","-","중개거래","인천 부평구","-"
"2497","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","06","29,500","제109","19","개인","개인","1998","세월천로 16","-","중개거래","인천 동구, 인천 부평구","24.03.27"
"2498","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202403","06","21,500","제105","6","개인","개인","1994","부평북로 313","-","중개거래","인천 부평구","24.04.04"
"2499","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9500","202403","05","43,500","103","3","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","24.04.30"
"2500","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202403","05","33,000","114","8","개인","개인","2005","굴포로 105","-","직거래","-","24.04.08"
"2501","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.4100","202403","05","28,700","306","13","개인","개인","2000","부평북로 463","-","중개거래","인천 부평구","24.04.09"
"2502","인천광역시 부평구 갈산동","374","0374","0000","아주","84.7500","202403","05","34,000","4","9","개인","개인","1992","갈월서로 26","-","중개거래","인천 부평구","24.04.12"
"2503","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","46.3100","202403","05","21,750","107","20","개인","개인","2005","이규보로61번길 21","-","중개거래","인천 부평구","24.06.07"
"2504","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202403","05","34,900","24","15","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.05.31"
"2505","인천광역시 부평구 부평동","408-8","0408","0008","금호1동","59.5500","202403","05","13,000","1","2","개인","개인","2003","주부토로 64","-","직거래","-","24.03.22"
"2506","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","59.9230","202403","05","48,300","109","16","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.04.05"
"2507","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","59.4568","202403","05","27,600","103동","17","개인","개인","2020","평천로141번길 11","-","중개거래","인천 부평구","24.04.22"
"2508","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202403","05","16,300","4","1","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","24.04.18"
"2509","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","39.5000","202403","05","25,900","106","10","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","24.04.03"
"2510","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202403","04","29,000","203","1","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.04.30"
"2511","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","125.3400","202403","04","48,000","311","13","개인","개인","1990","마장로 121","-","중개거래","인천 부평구","24.04.22"
"2512","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202403","04","33,200","108","12","개인","개인","1985","경원대로 1269","-","중개거래","인천 부평구","24.04.15"
"2513","인천광역시 부평구 산곡동","191-3","0191","0003","무지개","84.1500","202403","04","28,300","1","14","개인","개인","1991","마장로264번길 14","-","중개거래","인천 부평구","24.04.01"
"2514","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202403","04","42,800","207","9","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.04.30"
"2515","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.9400","202403","04","34,500","제106","4","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.04.22"
"2516","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202403","04","35,500","109","12","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","24.07.16"
"2517","인천광역시 부평구 산곡동","233-26","0233","0026","태화프리상뜨","84.4955","202403","04","36,700","101","20","개인","개인","2004","마장로220번길 65","-","중개거래","인천 부평구","24.05.02"
"2518","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.8900","202403","04","59,000","104","14","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","24.05.20"
"2519","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","115.0311","202403","04","56,000","-","2","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","-"
"2520","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202403","04","34,000","206","2","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.03.21"
"2521","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202403","04","22,000","307","1","개인","개인","2000","부평북로 463","-","중개거래","인천 부평구","24.04.15"
"2522","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202403","04","16,600","3","9","개인","개인","1989","충선로 191","-","직거래","-","24.03.18"
"2523","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202403","04","53,500","211","8","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","24.05.10"
"2524","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202403","04","34,750","114","15","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.04.30"
"2525","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","84.6000","202403","04","32,000","204","10","개인","개인","1993","주부토로 201","-","중개거래","인천 부평구","24.03.12"
"2526","인천광역시 부평구 갈산동","368","0368","0000","두산","134.3700","202403","04","55,800","102","14","개인","개인","1992","갈월동로 45","-","중개거래","인천 부평구","24.07.18"
"2527","인천광역시 부평구 부평동","450-11","0450","0011","해송파크뷰2차","44.3700","202403","04","17,000","해송파크뷰2차","4","개인","개인","2015","부평문화로142번길 18","-","중개거래","인천 부평구","24.05.07"
"2528","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","03","31,000","제108","21","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.03"
"2529","인천광역시 부평구 청천동","191-6","0191","0006","청천1차뷰그리안","47.2700","202403","03","19,900","-","9","개인","개인","2018","세월천로 17","-","중개거래","인천 부평구","24.05.22"
"2530","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202403","03","51,000","217","19","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","24.06.17"
"2531","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","59.9990","202403","03","37,800","102","7","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","24.05.03"
"2532","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202403","03","25,500","105","17","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","24.06.03"
"2533","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","131.2040","202403","03","73,000","107","7","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.05.23"
"2534","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8530","202403","03","45,000","106","2","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.04.24"
"2535","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","101.9500","202403","03","44,300","208","2","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.06.27"
"2536","인천광역시 부평구 산곡동","91-2","0091","0002","부평IPARK","69.1900","202403","02","54,700","101","33","개인","개인","2020","길주로364번길 9","-","중개거래","인천 부평구","24.05.29"
