"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3532","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202302","11","26,200","제120","16","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.04.10"
"3533","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202302","10","22,000","206","14","-","-","2000","부평북로 432","-","중개거래","인천 부평구","23.06.28"
"3534","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202302","10","38,500","214","9","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.02.22"
"3535","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202302","10","23,500","104","3","-","-","1992","굴포로 81","-","중개거래","인천 남동구 인천 서구","23.04.06"
"3536","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","125.0700","202302","10","48,500","104","10","-","-","1992","주부토로 193","-","중개거래","인천 부평구","23.04.20"
"3537","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202302","10","26,800","-","3","-","-","2000","아트센터로 118","20230228","중개거래","인천 부평구","-"
"3538","인천광역시 부평구 부평동","505-2","0505","0002","헤리움","16.5700","202302","10","11,500","헤리움","13","-","-","2013","장제로 58","-","직거래","-","23.02.10"
"3539","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202302","10","32,000","510","10","-","-","1998","부개로 11","-","중개거래","인천 부평구","23.04.06"
"3540","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202302","10","40,000","-","5","-","-","1988","장제로 234","20230315","중개거래","인천 부평구","-"
"3541","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202302","10","51,000","208","17","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.03.20"
"3542","인천광역시 부평구 부평동","494-2","0494","0002","아이앤비","84.8050","202302","10","23,000","-","8","-","-","2003","부일로 11","20230216","중개거래","인천 부평구","-"
"3543","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202302","10","23,000","103","3","-","-","2000","부평북로 431","-","중개거래","인천 부평구","23.02.24"
"3544","인천광역시 부평구 부평동","494-2","0494","0002","아이앤비","84.8050","202302","10","23,000","-","8","-","-","2003","부일로 11","20230404","중개거래","인천 부평구","-"
"3545","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202302","10","26,800","116","3","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.06.15"
"3546","인천광역시 부평구 십정동","607","0607","0000","동암신동아","130.8000","202302","10","46,000","114","13","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.06.15"
"3547","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202302","10","29,300","104","2","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.03.07"
"3548","인천광역시 부평구 부평동","492-2","0492","0002","한결(101동)","62.8300","202302","09","24,300","-","10","-","-","2015","부일로 25","-","중개거래","인천 부평구","23.04.26"
"3549","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202302","09","20,500","204","15","-","-","2000","부평북로 432","-","중개거래","인천 부평구","23.06.30"
"3550","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","38.6400","202302","09","17,200","107","15","-","-","1992","굴포로 81","-","중개거래","인천 부평구","23.03.24"
"3551","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202302","09","22,000","102","5","-","-","1989","부영로 165","-","중개거래","인천 부평구","23.05.02"
"3552","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.8000","202302","09","30,000","705","11","-","-","1998","동수천로 118","-","중개거래","인천 부평구","23.03.03"
"3553","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202302","09","18,500","4","9","-","-","1989","충선로 191","-","중개거래","인천 부평구","23.04.14"
"3554","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202302","08","17,500","3","7","-","-","1989","충선로 191","-","중개거래","인천 부평구","23.02.16"
"3555","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202302","08","32,000","502","7","-","-","1998","부개로 11","-","중개거래","인천 부평구","23.04.10"
"3556","인천광역시 부평구 갈산동","362","0362","0000","동남","84.5100","202302","08","40,000","제2","12","-","-","1992","갈월서로 27","-","직거래","-","23.02.09"
"3557","인천광역시 부평구 산곡동","137-3","0137","0003","한신(137-3)","64.3400","202302","08","25,000","101","6","-","-","1985","원적로416번길 20","-","중개거래","경기 부천시 인천 부평구","23.02.27"
"3558","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202302","08","28,850","101","5","-","-","2005","세월천로25번길 43","-","중개거래","인천 부평구","23.03.21"
"3559","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202302","08","35,000","제122","21","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.03.21"
"3560","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202302","08","19,000","410","2","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.04.20"
"3561","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202302","08","26,000","103","9","-","-","2000","부평북로 431","-","중개거래","인천 미추홀구 인천 부평구","23.03.27"
"3562","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","101.1500","202302","08","52,000","302","15","-","-","2005","수변로 334","-","중개거래","인천 부평구","23.02.28"
"3563","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202302","07","31,000","103","9","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.04.21"
"3564","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202302","07","21,000","401","13","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.03.20"
"3565","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9600","202302","07","33,000","210","12","-","-","2012","동수로120번길 43","-","중개거래","인천 부평구","23.04.03"
"3566","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9600","202302","07","39,000","101","13","-","-","2022","원적로287번길 25","-","중개거래","인천 부평구","23.12.29"
"3567","인천광역시 부평구 부개동","442-3","0442","0003","한국","84.1950","202302","07","29,500","104","16","-","-","1992","동수로120번길 11","-","중개거래","인천 부평구","23.03.27"
"3568","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","164.8600","202302","07","66,000","20","6","-","-","1996","부흥로 246","-","중개거래","인천 부평구","23.03.14"
"3569","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9300","202302","07","27,000","303","13","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.03.06"
"3570","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202302","07","21,500","203","14","-","-","1993","주부토로 201","-","중개거래","인천 부평구","23.04.12"
"3571","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","59.9500","202302","07","29,500","102","5","-","-","1999","원적로269번길 15","-","중개거래","인천 부평구","23.03.24"
"3572","인천광역시 부평구 부평동","609-7","0609","0007","유일세라믹아파트","46.0200","202302","07","15,500","-","6","-","-","1992","장제로27번길 18","-","직거래","-","23.02.08"
"3573","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202302","06","40,000","101","16","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.03.30"
"3574","인천광역시 부평구 부평동","441-7","0441","0007","삼성캐슬(441-7)","69.8900","202302","06","19,500","-","10","-","-","2012","주부토로 53","-","중개거래","인천 부평구","23.02.21"
"3575","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202302","06","22,500","10","6","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.06.22"
"3576","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202302","06","72,300","505","8","-","-","2004","굴포로 158","-","중개거래","경기 부천시 인천 부평구","23.03.24"
"3577","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202302","06","23,700","101","1","-","-","2000","부평북로 431","-","중개거래","인천 부평구","23.04.19"
"3578","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202302","06","25,000","107","17","-","-","2000","부평북로 431","-","중개거래","인천 부평구","23.03.03"
"3579","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202302","06","24,900","116","5","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.02.24"
"3580","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202302","06","21,800","제502동","1","-","-","1996","부흥로111번길 36","-","중개거래","인천 부평구","23.03.13"
"3581","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","73.9600","202302","06","29,000","110","3","-","-","1989","부영로 165","-","중개거래","인천 부평구","23.03.28"
"3582","인천광역시 부평구 부평동","457-1","0457","0001","삼성캐슬(457-1)","59.9600","202302","05","21,950","삼성캐슬","11","-","-","2015","충선로 11","-","중개거래","경기 부천시","23.03.23"
"3583","인천광역시 부평구 십정동","607","0607","0000","동암신동아","84.9400","202302","05","31,500","105","5","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.03.10"
"3584","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","75.9000","202302","05","35,000","-","3","-","-","1988","마장로 287","20230321","직거래","-","-"
"3585","인천광역시 부평구 부평동","119-2","0119","0002","스위트홈","45.0000","202302","05","17,600","스위트홈","8","-","-","2014","부흥북로 88","-","중개거래","인천 부평구","23.03.03"
"3586","인천광역시 부평구 부평동","377-17","0377","0017","로뎀레뷰(377-17)","49.9300","202302","05","18,400","로뎀레뷰","9","-","-","2014","부흥북로72번길 7","-","중개거래","경기 부천시","23.03.03"
"3587","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","66.3137","202302","05","33,000","104동","18","-","-","2021","상정로 41","-","중개거래","인천 부평구","23.05.02"
"3588","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202302","04","29,650","1","11","-","-","1990","부흥로243번길 39","-","중개거래","인천 부평구","23.03.22"
"3589","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9800","202302","04","29,000","111","6","-","-","1996","길주남로 143","-","중개거래","인천 부평구","23.03.09"
"3590","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.9376","202302","04","34,000","104동","12","-","-","2021","상정로 41","-","중개거래","인천 부평구","23.05.30"
"3591","인천광역시 부평구 부평동","452-26","0452","0026","블루밍아파트B동","55.3500","202302","04","22,500","-","8","-","-","2016","장제로76번길 25","-","중개거래","인천 부평구","23.03.16"
"3592","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","75.8025","202302","04","48,000","101동","17","-","-","2020","동수로 80","-","중개거래","인천 부평구","23.04.28"
"3593","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202302","04","29,000","102","1","-","-","1992","갈월서로 45","-","중개거래","인천 부평구","23.03.29"
"3594","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202302","04","41,500","609","24","-","-","1997","부개로 12","-","중개거래","인천 부평구","23.07.17"
"3595","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202302","04","24,900","301","9","-","-","2000","부평북로 463","-","중개거래","인천 부평구","23.03.24"
"3596","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202302","04","28,800","304","19","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.03.03"
"3597","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202302","04","23,000","제508동","5","-","-","1993","안남로 260","-","중개거래","인천 부평구","23.04.28"
"3598","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202302","04","34,800","308","6","-","-","1990","마장로 121","-","중개거래","인천 부평구","23.06.15"
"3599","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202302","04","27,000","206","15","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.04.21"
"3600","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202302","04","39,000","104","8","-","-","2007","원적로 344","-","중개거래","인천 부평구 인천 중구","23.04.28"
"3601","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202302","04","39,000","-","8","-","-","2007","원적로 344","20230222","중개거래","인천 부평구","-"
"3602","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202302","03","40,000","105","10","-","-","2006","일신로 120","-","중개거래","경기 부천시","23.03.17"
"3603","인천광역시 부평구 산곡동","261-8","0261","0008","경남5차","84.9700","202302","03","25,800","502","9","-","-","1992","마장로264번길 66","-","중개거래","인천 부평구","23.04.14"
"3604","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202302","03","34,800","118","11","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.04.03"
"3605","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202302","03","36,500","제117","9","-","-","1998","세월천로 16","-","직거래","-","23.02.03"
"3606","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","72.6900","202302","03","43,000","102","12","-","-","2022","원적로287번길 25","-","중개거래","인천 부평구","23.03.31"
"3607","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202302","03","38,000","제116","19","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.04.10"
"3608","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202302","03","20,500","204","13","-","-","2000","부평북로 432","-","중개거래","인천 부평구","23.04.03"
"3609","인천광역시 부평구 십정동","617","0617","0000","브라운스톤백운","84.9324","202302","03","40,500","101","17","-","-","2014","마장로 43-20","-","중개거래","인천 부평구","23.02.20"
"3610","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","84.9977","202302","03","63,000","102","16","-","-","2020","동수천로 117","-","중개거래","인천 부평구","23.02.28"
"3611","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9500","202302","03","30,000","103","2","-","-","2022","원적로287번길 25","-","중개거래","인천 부평구","23.02.27"
"3612","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202302","02","22,300","10","5","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.04.28"
"3613","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202302","02","31,000","1","7","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.03.10"
"3614","인천광역시 부평구 부평동","431-14","0431","0014","산누리빌","51.3800","202302","02","40,400","-","12","-","-","2022","부평대로 134","-","직거래","-","23.02.20"
"3615","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202302","02","39,200","112","10","-","-","1985","경원대로 1269","-","중개거래","인천 부평구","23.03.30"
"3616","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","66.3137","202302","02","34,000","103동","22","-","-","2021","상정로 41","-","중개거래","인천 부평구","23.03.31"
"3617","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","84.3600","202302","02","35,000","1","1","-","-","1993","갈월동로 42","-","중개거래","인천 부평구","23.02.14"
"3618","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202302","02","24,000","104","13","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.03.06"
"3619","인천광역시 부평구 부평동","222-4","0222","0004","노블레스뷰","41.1400","202302","02","20,500","노블레스뷰","4","-","-","2015","시장로61번길 6","-","중개거래","인천 미추홀구","23.02.24"
"3620","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202302","01","53,000","703","5","-","-","2004","체육관로 27","-","중개거래","인천 부평구","23.03.02"
"3621","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","59.4568","202302","01","28,500","103동","6","-","-","2020","평천로141번길 11","-","중개거래","인천 부평구","23.03.06"
"3622","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202302","01","45,000","110","3","-","-","2007","원적로 344","-","중개거래","인천 부평구","23.03.30"
"3623","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","84.8818","202302","01","49,000","-","14","-","-","2019","원적로 238","20230307","중개거래","인천 계양구","-"
"3624","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202302","01","31,000","1","14","-","-","1988","부평문화로 37","-","중개거래","인천 부평구","23.04.28"
"3625","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202302","01","32,000","107","11","-","-","1995","일신로14번길 23","-","중개거래","인천 부평구","23.02.23"
"3626","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202301","31","66,500","507","15","-","-","2004","굴포로 158","-","중개거래","인천 부평구","23.03.21"
"3627","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","59.4568","202301","31","32,000","104동","20","-","-","2020","평천로141번길 11","-","중개거래","인천 연수구","23.02.24"
"3628","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202301","31","32,900","제103","23","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.03.22"
"3629","인천광역시 부평구 십정동","406-3","0406","0003","동암비버리씨티","12.3728","202301","31","6,500","-","8","-","-","2014","열우물로25번길 14-3","-","직거래","-","23.01.31"
"3630","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202301","31","24,000","103","14","-","-","1992","굴포로 81","-","중개거래","인천 부평구","23.03.21"
"3631","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202301","31","17,400","1","12","-","-","1989","충선로 191","-","중개거래","경기 부천시","23.02.17"
"3632","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.5600","202301","31","31,500","102","20","-","-","1996","길주남로 143","-","중개거래","인천 부평구","23.02.28"
"3633","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202301","31","21,500","403","16","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.03.13"
"3634","인천광역시 부평구 부평동","437-2","0437","0002","대경이즈뷰","84.7200","202301","31","27,800","-","10","-","-","2005","주부토로65번길 19","-","중개거래","인천 부평구","23.04.07"
"3635","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","122.0590","202301","31","54,100","-","2","-","-","2007","후정로 7","20230613","직거래","-","-"
"3636","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202301","30","23,500","104","15","-","-","1992","굴포로 81","-","중개거래","인천 부평구","23.02.23"
"3637","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","59.8800","202301","30","29,000","102","17","-","-","1997","원적로 361","-","중개거래","인천 부평구","23.03.31"
"3638","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202301","30","28,500","203","23","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.03.09"
"3639","인천광역시 부평구 부평동","521-7","0521","0007","서린레이크","23.6800","202301","30","8,900","서린레이크","4","-","-","2014","장제로101번길 21","-","중개거래","인천 부평구","23.03.06"
"3640","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202301","30","37,000","101","12","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.02.06"
"3641","인천광역시 부평구 갈산동","454","0454","0000","대성유니드","84.8640","202301","30","33,000","105","14","-","-","2007","새갈로 57","-","중개거래","인천 부평구","23.02.28"
"3642","인천광역시 부평구 십정동","607","0607","0000","동암신동아","84.9400","202301","30","30,000","109","6","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.04.25"
"3643","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202301","30","28,500","205","15","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.02.28"
"3644","인천광역시 부평구 삼산동","60-6","0060","0006","태산","56.9300","202301","29","15,700","1","1","-","-","1989","후정동로 50","-","중개거래","인천 부평구","23.03.29"
"3645","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202301","28","32,900","104","16","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.03.03"
"3646","인천광역시 부평구 십정동","186-7","0186","0007","한국","59.2800","202301","28","23,200","103","8","-","-","1998","이규보로95번길 24","-","중개거래","인천 부평구","23.03.09"
"3647","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9630","202301","28","50,000","101","5","-","-","2014","길주남로10번길 21","-","중개거래","인천 부평구","23.03.27"
"3648","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202301","28","38,500","606","4","-","-","1997","부개로 12","-","중개거래","인천 부평구","23.06.27"
"3649","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202301","28","28,000","316","3","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.06.02"
"3650","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202301","28","31,000","119","17","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.04.03"
"3651","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202301","28","32,300","119","16","-","-","2005","굴포로 105","-","중개거래","경기 부천시","23.05.02"
"3652","인천광역시 부평구 부개동","494","0494","0000","성일","58.9800","202301","27","28,000","301","9","-","-","1990","수변로52번길 6","-","중개거래","인천 부평구","23.03.20"
"3653","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","74.8119","202301","27","40,572","103동","19","-","-","2023","안남로15번길 24","-","직거래","-","24.01.18"
"3654","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202301","27","22,500","11","12","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.05.26"
"3655","인천광역시 부평구 삼산동","359","0359","0000","광명12차","57.8700","202301","27","24,000","2","1","-","-","1990","후정동로 63","-","직거래","-","23.01.30"
"3656","인천광역시 부평구 부개동","477-1","0477","0001","대동","43.2950","202301","27","29,700","5","1","-","-","1989","길주로 640","-","중개거래","인천 부평구","23.03.29"
"3657","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202301","27","49,500","603","11","-","-","1997","부개로 12","-","중개거래","인천 부평구","23.11.16"
"3658","인천광역시 부평구 부개동","494","0494","0000","성일","58.9800","202301","27","28,000","-","9","-","-","1990","수변로52번길 6","20230320","중개거래","인천 부평구","-"
"3659","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","134.9650","202301","26","60,600","105","2","-","-","1999","부개로 58","-","중개거래","인천 부평구","23.02.13"
"3660","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8300","202301","26","30,000","103","17","-","-","2005","굴포로 105","-","직거래","-","23.02.27"
"3661","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202301","26","51,000","604","4","-","-","2004","체육관로 57","-","중개거래","인천 부평구","23.01.31"
"3662","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202301","26","27,500","304","13","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.04.19"
"3663","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202301","26","26,000","308","10","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.03.31"
"3664","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202301","26","18,000","314","3","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.02.03"
"3665","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9300","202301","26","30,000","108","16","-","-","1996","길주남로 143","-","중개거래","인천 부평구","23.02.06"
"3666","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","41.3000","202301","26","19,000","105","7","-","-","1992","굴포로 81","-","중개거래","인천 남동구","23.01.26"
"3667","인천광역시 부평구 부평동","799-5","0799","0005","가나안미도","59.3100","202301","26","31,200","2","3","-","-","1986","부평대로165번길 40","-","직거래","-","23.02.02"
"3668","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202301","26","22,000","101","11","-","-","1989","부영로 165","-","중개거래","인천 부평구","23.04.03"
"3669","인천광역시 부평구 산곡동","120-8","0120","0008","대운","55.4400","202301","26","25,000","라","2","-","-","1985","마장로324번길 27-8","-","직거래","-","23.02.21"
"3670","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","59.9300","202301","26","40,200","101동","7","-","-","2020","동수로 80","-","중개거래","인천 부평구","23.03.31"
"3671","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","101.5150","202301","26","41,900","108","4","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.03.20"
"3672","인천광역시 부평구 산곡동","274","0274","0000","경남2차","59.7200","202301","26","21,500","203","3","-","-","1991","안남로222번길 30","-","중개거래","인천 부평구","23.03.15"
"3673","인천광역시 부평구 부평동","135-8","0135","0008","청담아이리스","46.7900","202301","25","22,500","-","5","-","-","2015","부평문화로115번길 16","-","중개거래","인천 부평구","23.03.03"
"3674","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202301","25","29,000","6","6","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.02.28"
"3675","인천광역시 부평구 부평동","507-2","0507","0002","M-City","19.3900","202301","25","8,000","M-City","5","-","-","2014","장제로 62","-","중개거래","인천 부평구","23.01.27"
"3676","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202301","25","27,000","309","8","-","-","2000","부평북로 463","-","중개거래","인천 부평구","23.05.15"
"3677","인천광역시 부평구 산곡동","307","0307","0000","현대1차","131.1600","202301","25","57,000","-","11","-","-","1985","경원대로 1269","20240521","직거래","-","-"
"3678","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","59.8800","202301","25","33,000","104","6","-","-","1997","원적로 361","-","중개거래","인천 동구 인천 부평구","23.02.01"
"3679","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8530","202301","24","45,000","105","20","-","-","2020","동수천로 117","-","중개거래","인천 부평구","23.03.10"
"3680","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","84.5030","202301","23","36,000","101","3","-","-","2001","마장로 49","-","중개거래","인천 부평구","23.02.28"
"3681","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202301","21","26,300","408","3","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.03.10"
